id,author,updated_time,device,spent,stars,contents,ups,downs
22981441,悸动,1618319546,华为Nova 4e,120001,1,垃圾，更新之后就一垃圾，净匹配没队友，把把1v9，不充钱就恶心人，原策划没吗，一群恶心人的策划，只知道骗钱，垃圾游戏。皮肤越来越垃圾，策划怕不是不把玩家当人，只想着圈钱，玩家变成提款机你可真行，垃圾策划晚年不祥。，这游戏赶紧滚蛋吧，一垃圾，全是没吗的玩意，没脑子的策划，费物匹配机制，一群垃圾。单排永远碰见演员狗，不出宝石的辅助，不守线的上单，送人头的打野，活该这游戏倒闭，垃圾，费物。,10,5
24211590,小冉儿,1618319384,华为nova 7 5G,0,4,感觉这游戏不要遇上病态队友就没什么问题  不是很氪金 心理因素吧,0,0
389516,飞一会儿,1618318947,红米K20 Pro,0,3,我四年级的小外甥天天邀请我。还说他们班同学有高手，然后我默默的删除了游戏（我怎么好说我就是从女英雄穿上内衣内裤衩那天删的。(ー_ー)!!），我不能玩这类游戏，爱生气。王者其实还好。我没时间去网吧撸，拿手机玩一会挺好的。没什么黑的，什么抄袭什么历史观什么操作方式，我看了看也就拿这些点黑游戏，有没有完全不抄（借鉴）的游戏，比这游戏还***胡编乱造的游戏还少啊，操作方式雷同的游戏也很多吧，所以没必要黑，想玩了玩一会，不爱玩就删，你黑或不黑游戏就在那里，我身边有人在玩tx的游戏，相比之下，这游戏既算不上氪，又算不上不公平，算还好吧。五星算不上，其实我原本想打三星的，内衣内裤衩扣一星。2021.04.13：时隔好几年，准备下回来玩玩儿，但是一看这都是什么玩意儿啊。好庞大一个客户端，乱七八糟什么玩法都往一起整，下下来，只玩一种模式。劝退了劝退了。你好好整个MOBA，别整那么多花花玩意。不挺好的么。,2,0
24211423,辰梦a,1618318786,,4049,3,大佬打小号太多，没办法阻止，也没理由阻止，真正的萌新毫无游戏体验感，这样子只会越来越多萌新放弃的。还有部分打小号还嘲讽真萌新的，这样真的合适吗？,1,0
24211243,救赎,1618318181,华为GLK-AL00,120001,3,看一下自己多长时间,0,0
24211195,,1618318045,Vivo IQOO Neo3,799,1,绝对公平游戏( *&omega;)╰ひ╯,1,0
24211088,33娘想要拯救世界,1618317770,,9304,1,就这平衡还敢叫电竞啊？您还是去隔壁捡破烂吧,0,0
24211049,User8922589,1618317655,小米Redmi K30 Pro,2,1,我不知道你这惩罚机智是怎么弄的？演员横行，永不封号？就知道到扣信誉！别人七级信誉你扣一辈子？每次都是禁止打巅峰赛？他能打上去吗？别人根本就不需要打什么巅峰赛。！真的无语！你就不能禁止打排位吗？就知道捞钱，能不能有个正常的游戏环境？,1,0
24210709,小程,1618316644,华为 Mate 30 5G,0,1,笑死，什么垃圾游戏，赛季第二天连胜到星耀一，第三天一排mvp直接跪到星耀三，牛逼啊匹配机制啊，队友还说带不动你别带啊，笑死了，全队40个人头，怎么还会有0-12-2的芈月？辣鸡废物游戏？掉老子露娜200多战力，***呢？,0,0
24210688,江月,1618316596,金立F205,0,3,可以和正式服的一起玩吗,0,0
24210671,阿财,1618316562,Vivo V2055A,5380,3,这游戏气氛越来越差了，记得以前氛围那么好的，现在怎么就这样了？,0,0
24210601,转角遇见她,1618316365,华为HONOR View20,8837,3,不夸不贬，目前9G的容量，很遗憾只能卸载了,0,0
24160214,JOJO,1618315773,小米 Redmi 9,72861,1,匹配机制是真的垃圾，队友把把神坑，对手把把超神，心累了，退了，优化了再下回来吧,1,0
24210090,橘猫.,1618314976,Vivo 1818,37031,3,喜欢王者荣耀的配音。(˙˙ ),0,0
24209614,昊希～,1618313494,华为畅享6S,980,4,还不错，就是能不能排位给我匹配一点儿好队友，我总是输上个钻石有点难我,1,0
24209415,User354435175,1618312889,华为CAZ-AL10 Nova,0,1,小软件服务器也能崩，鹅厂真强。,0,0
24209401,玖斤,1618312844,小米Redmi Note 7,2997,1,菲菲公主我爱你,0,0
24209344,㊣唫愛尒㊣,1618312675,小米Redmi K30 5G,120001,3,现在都没太有意思了，进去只要队友阵容不合，或者抢位置一局都是喷子模式，要么输了很烦，要么就是赢了也不爽。主要他喵的举报还不成功，你说气人不？两星给情怀，一星给回忆,0,0
24209292,User352469194,1618312517,Vivo X6Plus,0,3,下了王者就不给下精简版,0,0
24209052,小雨天,1618312150,华为荣耀9X,97196,1,梦奇重做直接一星，改的什么东西原来的那种勇敢独特都没了，1500场梦奇打水漂了？,0,0
24208802,Henry Chan,1618310954,小米MI 8 Lite,0,1,很好玩不过不值得推荐打排位星耀以上排位匹配的队友都是人机操作  对面全部都是大神!不錯玩!哈呵,0,0
24208708,我的狮子,1618310671,OPPO A83t,0,5,因为我喜欢的人在玩王者荣耀,1,0
24208347,滴滴答答,1618309652,华为P30 Pro,40529,5,真好玩,0,0
24208208,默,1618309077,OPPO R9 Plus,0,1,呵呵，你们都懂，赛季初什么东东都出来了,0,0
24208197,、、、,1618309041,Vivo V1936A,0,3,王者其实挺吃队友吧，而且新赛季我一直卡在五十胜率了，基本评分前三，害，太难了,0,0
23370942,遥远的梦,1618308526,一加手机 7 Pro,0,3,皮肤变好看了？可以可以，改个三星吧,0,0
24208047,MEMEME,1618308400,小米M2007J17C,10834,1,玩个辅助，评分打到第二，居然还被举报送人头，还举报成功了。打3局，两局都选不出正常阵容，要么没人辅助，2个打野一个也不来支援，我一个射手在线上带不到一分钟，经济直接全游戏倒数第一。就这，我宁愿把钱去给网易也不会碰王者的首充，人家至少美术做的贼好。我知道我说也没用，只被气的难受，想发泄一下。建议腾讯早点被罚垄断。,8,4
24207745,小七,1618306799,小米MI 8 SE,105140,2,玩了这么久，说说自己和游戏感受我是个比较认真玩游戏的人，匹配放开了认真玩，排位思考着认真玩，一直比较关怀队友，主玩中单位置，法刺炮台工具人样样会，也乐意为队伍吃草挤奶直到新赛季23，第一周70场从钻石到星耀4，综评82胜率51，中路90评分，胜率只一半，全肝上去的。为什么呢？因为队友经常边路炸，野区炸，看到对面拿了高风险又秀的，我们猴子+婉儿+后羿+蔡文姬+程咬金，我就知道这把可以随意玩了。(我是婉儿)打完了，几个人都4，5的评分，更有过分者，2.8，3.6?很好，我表示很愤怒，点击举报，不成功，元芳表示未检测到(狄仁杰还想给他加薪??一起收拾东西回家吧)连输六局，用光所有积累的保星卡，把把伤害全队35左右，败方MVP，要知道，我40多天没玩了，上次的elo深深地记住了我第七把，我遇见了一群认真玩的队友，关心各路位置，发信号，打野的典韦一直疯狂乱杀，而我在一楼选了猪的时候，默默拿了吕布进游戏前，猪说不知道你怎么想的我也不知道然后开局我就各路混经济，见人就开，不顾细节硬打或者直接开完就溜不到十分钟，我们推到高地了，我方剩我和典韦，对面一个安琪拉破塔，典韦看我不大，只能硬冲，然后就被安琪拉控杀掉，我a了两下就走了典韦说，你要是会玩的话刚才大招进去，我杀了她，咱就赢了接下来，对面逐步翻盘，步步为营，攻进我们高地大后期，一个人演，就得输然后就输了，典韦和其他人也没说一句话，各自离开之后我发现，我被举报成功了，3/10/16的战绩，6.2评分，被检测到有送人头现象呵呵了，我就真你马勒胳臂，别人送我是该的，我送一点就得扣分?纯当别人上分工具?那4分无所谓，关键是真的被恶心到为啥我要演，一句话:我不想被游戏玩你让我输我就得输，让我赢我就赢?我想赢你说不行，连续几把都说no我想输了你还说不行，连续几把疯狂演队友就15，16分，四打六，赢恶不恶心啊？小丑竟我那些省级的，国服的，打个排位巅峰赛，先得演几把其他英雄掉掉分战力，再努力冲是吧？归根结底，这个游戏推出的那么多活动，看似华丽新颖，不过是调动人的虚荣罢了，不打这个战力，毛事没有愿各位打王者时，都是跟朋友们一起玩，赢也开心输也开心，永远别打到属于你的段位，不要被游戏玩了,79,33
24207294,浮生,1618304712,,0,1,不是喜欢抄袭吗 现在这个举报系统还有匹配的机制 你都去抄一下不好吗？有锤子用啊 举报扣分打不了巅峰赛？几把分又回来了？这么能抄袭为什么不去全部抄完啊,4,0
24207032,糖糖,1618303641,,41688,5,这款游戏真的很不错，作为老玩家真的很喜欢，场景建模都很不错，设计的每一款皮肤都很用心，真的是很棒的游戏了。,1,0
24206768,凉心,1618302611,Vivo V1922A,25873,3,1v9公平竞争手游,0,0
24206684,羽momo,1618302305,小米M2003J15SC,0,1,初中 听同学玩的高中有手机下的大学 在玩平安京~不是我硬要对比只是那时候两款游戏都在玩打着就感觉王者是真的没意思（出了周围人都在玩你能找人开黑这点不错）,0,0
24206298,苏牧,1618300566,Vivo IQOO Neo3,4966,5,很好玩的样子，,0,0
24206129,α-羟基酮糖,1618299964,一加手机KB2000,0,2,久哲队友？,0,0
24205538,吴科打,1618297779,小米MI 8,120001,2,懂的都懂,0,0
24205475,清羽天使,1618297525,,0,1,皮肤出的真&prime;烂，净出乱七八糟的功能，都10几个G了，可真大。,0,0
24205356,Amour.,1618297111,华为SEA-AL10,80390,3,王者被歧视的一直都是低龄化的玩家,0,0
24205164,墨鹤青鸢,1618296384,小米MI 8,0,2,实名认证好烦，改又改不了，时不时跳出来烦人,0,0
24205007,浩宇笙,1618295756,小米Redmi K30 5G,26094,1,队友坑的要死，关键不在队友而是在这种匹配机制，官方就是要你排位赢一把输一把，就是这么整人没有办法，最后祝那些排位挂机的人出门被车 撞 死！！！挂机什么的举报一点用都没有，大家玩这种游戏别充钱，真的不值，充钱被人演受罪，辣鸡垃 圾 游戏！！！,1,0
24204790,一世执手,1618294830,Android,0,5,这是个啥？,0,0
24204755,約丶定,1618294641,Vivo IQOO Neo3,41611,2,还不错，两天输了20局，为什么没有连跪？因为系统安排了两局人机给我打，基本可以算是二十连跪了好吧，卸载了,2,0
24204476,"""老洋..",1618293603,魅族16th,0,1,排行榜排第一的是这东西，全抄袭来只为赚钱的工具，拜拜不见了Taptap,3,6
24204458,xgz,1618293468,OPPO A83,0,4,游戏不错，给五星，锚点皮肤减一星。,0,0
24177282,白日迟行,1618141095,,7738,4,王者其实挺好玩的，但是小学生什么真的多，一打开聊天频道好多cpdd 12看着很糟心。占内存打，对网络要求有点高，卡是很经常的事。再加就是判定违规的机制很迷，一个人骂我，但是避开了敏感词，第一次举报系统没判定出来，第二次让客服复查也没判定违规。优化最好做的快一点,1,0
24177277,indbxnd,1618141061,小米MI 9,0,1,有零星我就打零星，就新更新艾琳这一手，我不知道会有多少老玩家跟我一样被恶心到，反正我是被恶心到了，艾琳本来就是老玩家的象征，你倒好，现在直接又不绝版了，真厉害，游戏更新都懒得更新，直接卸载，从英雄战记开始陪伴，到现在这么久，就算是喂狗了吧,2,2
24177258,念春,1618140941,一加手机 7 Pro,0,5,消磨时间神器,0,1
14575552,千秋,1618140808,,120001,2,王者确实越来越让人失望了,1,0
24177224,相依为命w,1618140664,一加手机5T,13009,1,求求你出个扫码登录吧，你的受众不是只有小学生，两个手机一直切微信真的很麻烦，学学光子吧，真是笑死我了,0,0
24177027,啊这,1618140442,华为Honor 7A,0,2,注:TapTap上没开统计时长皮肤越来越多，越来越拉胯（当时铠的皮肤出来时，我:这是个什么玩意）司空震的伴生皮，就tm染个色匹配机制（都找不到词形容）赢了两局后一直输（吐血.jpg）爷好不容易打到钻石快星耀了，然后一直输，一直掉到钻二队友拉胯，有一次排位玩大乔（开局的技能是回城）射手成吉思汗，开局被后羿打残血了，我放了个圈让他走，他不走，残血去送，开局一血还怪我没保护好他（口吐芬芳.jpg）当我是蔡文姬能奶你啊玩匹配孙悟空骂我，我举报了，不好使（***）情侣们玩游戏就玩游戏，请不要当连体婴，搞人心态，曾经碰见过一个瑶，开局就跟着云中君，对面打野一直在抓射手，人家射手都3/3了不管，结束了看了一下昵称，和云中君是好像是情侣一星给两年的情怀，一星给我的第一个练成红的英雄，弈星（最近听说小星星要重做了，请gff和策划放过他,0,0
